Image_File,symptom_classifier_final1_Prediction,symptom_classifier_final1_Confidence,symptom_classifier_final2_Prediction,symptom_classifier_final2_Confidence,symptom_classifier_final3_Prediction,symptom_classifier_final3_Confidence,Total_Consensus
7909383482_0.png,wrinkles,90.06,darkspots,53.93,wrinkles,59.85,False
7909390876_0.png,wrinkles,98.8,wrinkles,76.98,wrinkles,99.4,True
7909475190_0.png,puffy_eyes,36.37,wrinkles,52.06,darkspots,57.26,False
7909475190_2.png,wrinkles,98.76,wrinkles,98.32,wrinkles,93.88,True
7909692754_2.png,darkspots,39.17,wrinkles,90.53,darkspots,50.43,False
7909732430_0.png,wrinkles,73.25,clear_face,72.46,wrinkles,73.45,False
7909865566_1.png,puffy_eyes,94.8,puffy_eyes,67.4,puffy_eyes,58.25,True
7909865566_2.png,acne,57.84,clear_face,50.79,clear_face,31.82,False
7910028068_0.png,wrinkles,99.21,wrinkles,87.71,wrinkles,99.4,True
7910369502_0.png,wrinkles,99.93,wrinkles,93.31,wrinkles,99.28,True
7910369502_1.png,wrinkles,99.41,wrinkles,98.87,wrinkles,98.76,True
7910374420_0.png,wrinkles,95.85,wrinkles,90.34,wrinkles,92.83,True
7910404176_0.png,wrinkles,99.49,wrinkles,99.6,wrinkles,99.67,True
7911153556_0.png,clear_face,64.13,clear_face,39.99,wrinkles,84.05,False
7911509100_0.png,wrinkles,99.83,wrinkles,98.72,wrinkles,99.89,True
7911509100_1.png,wrinkles,99.97,wrinkles,99.93,wrinkles,99.98,True
7912247958_0.png,wrinkles,86.9,wrinkles,99.15,wrinkles,98.43,True
7914146274_0.png,wrinkles,93.89,wrinkles,86.88,wrinkles,81.87,True
7914255602_0.png,wrinkles,96.36,wrinkles,86.67,wrinkles,59.77,True
7914255602_1.png,wrinkles,99.03,wrinkles,91.12,wrinkles,93.27,True
791489362_0.png,clear_face,60.64,wrinkles,56.56,clear_face,44.59,False
7915094270_0.png,wrinkles,99.71,wrinkles,97.44,wrinkles,98.56,True
7915473654_0.png,wrinkles,100.0,wrinkles,99.8,wrinkles,100.0,True
7915594262_0.png,wrinkles,99.61,wrinkles,90.86,wrinkles,99.74,True
7915594262_1.png,wrinkles,99.52,wrinkles,99.45,wrinkles,99.56,True
7916404630_1.png,wrinkles,99.97,wrinkles,98.17,wrinkles,99.79,True
7916440312_2.png,wrinkles,99.72,wrinkles,97.45,wrinkles,99.69,True
7916770264_0.png,wrinkles,92.98,wrinkles,99.43,wrinkles,98.9,True
7917279816_0.png,clear_face,92.3,clear_face,88.89,clear_face,93.92,True
7917560796_0.png,wrinkles,99.86,wrinkles,99.51,wrinkles,99.36,True
7917736316_0.png,wrinkles,99.94,wrinkles,99.66,wrinkles,99.87,True
7917736316_3.png,wrinkles,99.58,wrinkles,94.37,wrinkles,99.6,True
791779144_0.png,wrinkles,96.28,wrinkles,66.09,wrinkles,81.64,True
7917798984_0.png,acne,38.92,acne,71.32,darkspots,84.87,False
7917812310_9.png,wrinkles,99.94,wrinkles,96.82,wrinkles,99.24,True
7918943188_0.png,wrinkles,98.65,wrinkles,94.2,wrinkles,48.88,True
7919966248_1.png,wrinkles,99.99,wrinkles,99.93,wrinkles,99.67,True
7920583366_0.png,wrinkles,99.92,wrinkles,99.7,wrinkles,99.15,True
7920623062_0.png,wrinkles,99.66,wrinkles,90.4,wrinkles,57.99,True
7922068140_0.png,wrinkles,99.44,wrinkles,93.79,wrinkles,89.16,True
7922179894_0.png,wrinkles,76.5,acne,50.18,wrinkles,60.29,False
7922227600_0.png,wrinkles,99.47,wrinkles,58.44,wrinkles,95.29,True
7922252062_0.png,wrinkles,98.1,wrinkles,79.25,wrinkles,96.87,True
7922311604_0.png,clear_face,77.12,clear_face,44.4,wrinkles,58.26,False
7922850110_0.png,wrinkles,99.19,wrinkles,99.86,wrinkles,99.85,True
7923616276_0.png,wrinkles,98.79,wrinkles,67.94,wrinkles,96.64,True
7923816914_0.png,wrinkles,99.74,wrinkles,99.12,wrinkles,93.75,True
7923917852_0.png,wrinkles,44.96,clear_face,81.59,clear_face,80.99,False
7924090888_1.png,wrinkles,66.33,wrinkles,57.8,clear_face,65.82,False
7924435538_1.png,acne,63.0,wrinkles,68.21,acne,88.17,False
7924718114_2.png,wrinkles,94.78,wrinkles,49.13,wrinkles,79.85,True
7925325376_0.png,wrinkles,99.98,wrinkles,99.92,wrinkles,99.7,True
7925325376_1.png,wrinkles,94.65,wrinkles,87.73,wrinkles,97.92,True
7925325376_2.png,wrinkles,99.99,wrinkles,99.75,wrinkles,99.9,True
7925610372_0.png,wrinkles,94.74,wrinkles,98.61,wrinkles,52.93,True
7926619560_0.png,wrinkles,99.93,wrinkles,96.24,wrinkles,97.63,True
7927175936_0.png,wrinkles,82.39,wrinkles,49.03,wrinkles,93.63,True
7927514088_0.png,darkspots,68.21,darkspots,50.81,wrinkles,75.87,False
7927581228_0.png,wrinkles,99.96,wrinkles,99.69,wrinkles,99.98,True
7928360120_0.png,clear_face,81.02,clear_face,56.55,clear_face,86.22,True
7928417300_0.png,clear_face,39.61,wrinkles,66.64,wrinkles,72.22,False
7928417300_1.png,clear_face,50.72,clear_face,59.73,clear_face,55.42,True
7929047158_0.png,wrinkles,99.87,wrinkles,99.74,wrinkles,99.97,True
7929490256_0.png,clear_face,70.45,wrinkles,94.43,wrinkles,98.44,False
7932827234_1.png,wrinkles,97.12,wrinkles,57.74,wrinkles,74.47,True
7934679440_0.png,wrinkles,100.0,wrinkles,99.95,wrinkles,100.0,True
7935098408_0.png,wrinkles,99.81,wrinkles,84.51,wrinkles,99.96,True
7935127390_0.png,wrinkles,95.0,wrinkles,81.19,wrinkles,98.22,True
7936035828_1.png,wrinkles,98.6,wrinkles,97.5,wrinkles,79.01,True
7936040472_0.png,wrinkles,99.99,wrinkles,92.74,wrinkles,90.71,True
7936051988_0.png,puffy_eyes,75.89,wrinkles,95.35,wrinkles,92.31,False
7937137928_0.png,wrinkles,99.98,wrinkles,98.45,wrinkles,99.2,True
7938800894_0.png,wrinkles,70.03,puffy_eyes,36.49,wrinkles,99.32,False
7939870694_0.png,wrinkles,85.75,wrinkles,70.01,wrinkles,85.29,True
7939956728_0.png,wrinkles,85.39,clear_face,50.03,clear_face,39.96,False
7940558600_0.png,wrinkles,86.45,wrinkles,38.89,wrinkles,80.32,True
7941174418_0.png,wrinkles,99.87,wrinkles,95.94,wrinkles,99.58,True
7941602284_0.png,acne,50.89,wrinkles,94.62,acne,79.93,False
7941753856_0.png,wrinkles,99.73,wrinkles,90.92,wrinkles,99.72,True
7941777706_0.png,wrinkles,99.46,wrinkles,97.64,wrinkles,99.87,True
7941876410_0.png,wrinkles,92.15,wrinkles,87.52,wrinkles,60.93,True
7942200672_0.png,wrinkles,74.82,wrinkles,83.1,wrinkles,46.48,True
7942676150_1.png,wrinkles,77.9,wrinkles,99.28,acne,79.51,False
7942727324_0.png,wrinkles,97.09,wrinkles,74.12,wrinkles,99.17,True
7945281332_0.png,wrinkles,99.99,wrinkles,98.85,wrinkles,99.66,True
7945640286_1.png,wrinkles,98.76,wrinkles,93.18,wrinkles,99.45,True
7945935754_1.png,wrinkles,99.82,wrinkles,99.15,wrinkles,98.67,True
7947090264_0.png,wrinkles,99.64,wrinkles,98.42,wrinkles,99.83,True
794817043_1.png,clear_face,100.0,clear_face,100.0,clear_face,100.0,True
7949346784_0.png,wrinkles,92.3,wrinkles,90.56,darkspots,51.55,False
7950368248_0.png,wrinkles,94.88,wrinkles,87.48,wrinkles,99.85,True
7950758544_0.png,wrinkles,100.0,wrinkles,99.91,wrinkles,99.97,True
7951107232_0.png,wrinkles,78.77,wrinkles,72.1,darkspots,44.22,False
7951443496_0.png,puffy_eyes,88.54,wrinkles,90.02,wrinkles,68.1,False
7951590360_0.png,wrinkles,80.24,wrinkles,98.92,clear_face,37.17,False
7951730746_1.png,wrinkles,99.0,wrinkles,84.17,wrinkles,98.27,True
795268714_0.png,wrinkles,99.64,wrinkles,59.92,wrinkles,90.55,True
7953210504_0.png,wrinkles,91.34,clear_face,58.1,wrinkles,92.24,False
7953210504_1.png,clear_face,57.3,clear_face,69.47,acne,33.34,False
7954965528_0.png,wrinkles,91.36,wrinkles,72.52,wrinkles,55.67,True
7955079796_0.png,wrinkles,92.33,wrinkles,75.88,wrinkles,74.86,True
7955144720_2.png,wrinkles,64.3,wrinkles,59.53,wrinkles,96.32,True
7956063748_0.png,wrinkles,88.86,wrinkles,93.73,wrinkles,82.72,True
7957853488_0.png,wrinkles,98.53,wrinkles,99.87,wrinkles,99.18,True
7957934780_0.png,wrinkles,99.98,wrinkles,99.23,wrinkles,99.84,True
7958727930_0.png,wrinkles,84.7,clear_face,81.62,wrinkles,42.83,False
7959442912_0.png,wrinkles,95.43,wrinkles,96.95,wrinkles,89.75,True
7962216806_1.png,wrinkles,84.74,wrinkles,61.1,darkspots,82.24,False
7962264252_0.png,wrinkles,96.06,wrinkles,98.86,wrinkles,98.06,True
7963949076_2.png,wrinkles,84.28,wrinkles,88.82,wrinkles,75.21,True
7963960734_1.png,wrinkles,99.97,wrinkles,97.56,wrinkles,99.75,True
7964855448_2.png,wrinkles,98.24,wrinkles,78.08,wrinkles,98.53,True
7965927258_0.png,wrinkles,84.07,wrinkles,74.61,wrinkles,83.3,True
7966138550_0.png,acne,79.89,acne,76.47,acne,98.58,True
7968623618_0.png,wrinkles,81.7,clear_face,77.12,wrinkles,49.1,False
7968623618_1.png,wrinkles,64.15,clear_face,53.79,wrinkles,57.27,False
7968842012_0.png,wrinkles,89.66,wrinkles,64.66,wrinkles,97.94,True
7968999602_0.png,wrinkles,99.79,wrinkles,98.02,wrinkles,99.28,True
7969130450_0.png,wrinkles,99.99,wrinkles,99.43,wrinkles,99.38,True
7969243898_0.png,wrinkles,99.98,wrinkles,99.8,wrinkles,99.93,True
7969480848_0.png,wrinkles,99.97,wrinkles,99.65,wrinkles,99.91,True
7969597344_0.png,wrinkles,99.99,wrinkles,99.44,wrinkles,99.89,True
7970241478_0.png,acne,84.03,acne,76.05,acne,98.84,True
7970260174_0.png,wrinkles,69.45,wrinkles,49.77,wrinkles,47.68,True
7971278384_0.png,wrinkles,99.74,wrinkles,91.77,wrinkles,84.25,True
7971560974_1.png,wrinkles,97.91,wrinkles,99.79,wrinkles,99.56,True
7973180836_0.png,clear_face,98.69,clear_face,45.36,clear_face,84.8,True
7973658820_0.png,wrinkles,99.88,wrinkles,83.22,wrinkles,99.79,True
7973878620_0.png,clear_face,68.66,clear_face,83.37,clear_face,70.04,True
7973878620_2.png,wrinkles,98.56,wrinkles,95.74,wrinkles,80.51,True
7974187646_0.png,wrinkles,99.97,wrinkles,98.39,wrinkles,99.93,True
7974336193_0.png,wrinkles,54.55,wrinkles,71.47,acne,43.25,False
7974360766_0.png,acne,98.64,acne,78.07,acne,71.07,True
7974580345_0.png,puffy_eyes,80.97,wrinkles,86.01,wrinkles,80.18,False
7974967299_1.png,wrinkles,99.95,wrinkles,99.78,wrinkles,91.53,True
7975346497_0.png,wrinkles,99.6,wrinkles,81.27,wrinkles,87.58,True
7975523583_0.png,wrinkles,99.84,wrinkles,99.79,wrinkles,98.97,True
7975595855_0.png,wrinkles,99.55,wrinkles,99.78,wrinkles,98.47,True
7975595855_1.png,wrinkles,99.94,wrinkles,73.4,wrinkles,99.96,True
7975807939_1.png,wrinkles,99.94,wrinkles,95.68,wrinkles,99.82,True
7975974560_0.png,wrinkles,99.51,wrinkles,90.74,wrinkles,88.83,True
7976380544_0.png,wrinkles,88.09,wrinkles,96.05,wrinkles,92.99,True
7976408419_0.png,puffy_eyes,52.13,wrinkles,94.04,wrinkles,94.88,False
7976431636_0.png,wrinkles,46.83,wrinkles,83.93,acne,77.1,False
7976637333_0.png,wrinkles,99.99,wrinkles,99.98,wrinkles,99.9,True
7977522135_0.png,wrinkles,99.98,wrinkles,99.93,wrinkles,99.94,True
7977625022_1.png,wrinkles,99.45,wrinkles,96.09,wrinkles,74.76,True
7977785938_0.png,wrinkles,99.9,wrinkles,93.82,wrinkles,92.2,True
7977913412_2.png,wrinkles,99.88,wrinkles,99.58,wrinkles,99.85,True
7977981879_0.png,puffy_eyes,73.27,wrinkles,61.92,wrinkles,61.4,False
7978692371_2.png,wrinkles,63.47,wrinkles,63.37,acne,53.33,False
7979380251_0.png,wrinkles,61.14,wrinkles,87.88,wrinkles,83.14,True
7979431384_0.png,wrinkles,99.54,wrinkles,88.96,wrinkles,93.31,True
7979459577_0.png,wrinkles,99.06,wrinkles,91.72,wrinkles,92.5,True
7979828234_0.png,wrinkles,66.25,wrinkles,94.41,wrinkles,87.08,True
7980084439_0.png,wrinkles,90.42,wrinkles,50.87,wrinkles,89.05,True
7980591216_0.png,wrinkles,90.84,wrinkles,63.57,clear_face,58.28,False
7980627525_0.png,puffy_eyes,72.51,wrinkles,84.93,wrinkles,50.06,False
7980762512_0.png,wrinkles,96.49,wrinkles,93.94,wrinkles,93.94,True
7980762512_1.png,wrinkles,99.88,wrinkles,99.47,wrinkles,99.59,True
7980762512_2.png,clear_face,79.69,clear_face,50.69,clear_face,74.44,True
7980781086_0.png,clear_face,74.96,clear_face,45.45,clear_face,76.33,True
7981381503_1.png,wrinkles,100.0,wrinkles,99.95,wrinkles,100.0,True
7981408206_0.png,wrinkles,90.13,clear_face,54.67,wrinkles,74.36,False
7981414844_0.png,wrinkles,99.38,wrinkles,97.49,wrinkles,99.84,True
7981629410_0.png,wrinkles,96.74,wrinkles,64.41,wrinkles,92.99,True
7982722965_0.png,wrinkles,99.99,wrinkles,98.38,wrinkles,99.89,True
7982837379_0.png,wrinkles,100.0,wrinkles,99.63,wrinkles,99.97,True
7983555815_0.png,darkspots,65.95,wrinkles,72.04,darkspots,84.52,False
7984226135_0.png,puffy_eyes,62.68,clear_face,43.87,clear_face,73.52,False
7984325327_0.png,wrinkles,80.96,wrinkles,92.51,wrinkles,99.84,True
7984473242_0.png,wrinkles,99.98,wrinkles,99.7,wrinkles,98.8,True
7984550371_0.png,wrinkles,99.89,wrinkles,99.09,wrinkles,97.56,True
7985298757_0.png,wrinkles,97.85,wrinkles,96.12,wrinkles,98.11,True
7985351763_0.png,wrinkles,99.7,wrinkles,99.53,wrinkles,99.08,True
7986281599_1.png,clear_face,44.01,clear_face,79.11,clear_face,37.59,True
7986384429_0.png,wrinkles,100.0,wrinkles,99.96,wrinkles,99.97,True
7986981787_0.png,wrinkles,98.96,wrinkles,91.65,wrinkles,87.55,True
7987041208_0.png,wrinkles,99.82,wrinkles,99.57,wrinkles,99.85,True
7988255645_1.png,wrinkles,99.94,wrinkles,99.7,wrinkles,99.91,True
7989541496_0.png,wrinkles,99.12,wrinkles,99.55,wrinkles,92.49,True
7989541496_1.png,wrinkles,93.95,puffy_eyes,38.73,wrinkles,61.16,False
7989586566_0.png,wrinkles,97.79,wrinkles,84.11,wrinkles,97.14,True
7989616414_0.png,acne,71.01,acne,93.5,acne,80.7,True
7989780815_0.png,acne,77.58,wrinkles,45.72,clear_face,58.87,False
7989799941_0.png,wrinkles,99.3,wrinkles,94.76,wrinkles,99.69,True
7990052366_0.png,wrinkles,64.77,wrinkles,52.94,wrinkles,33.55,True
7990113534_0.png,wrinkles,99.84,wrinkles,91.94,wrinkles,97.97,True
7990509207_0.png,wrinkles,98.11,wrinkles,99.31,wrinkles,96.12,True
7991214517_0.png,wrinkles,95.6,wrinkles,97.98,wrinkles,95.64,True
7991223182_0.png,wrinkles,94.8,wrinkles,78.8,wrinkles,98.15,True
7991672982_0.png,clear_face,94.89,clear_face,89.45,clear_face,89.52,True
7991725142_0.png,wrinkles,92.15,wrinkles,72.95,acne,67.17,False
7991841927_0.png,wrinkles,98.2,wrinkles,98.95,wrinkles,99.33,True
7992033318_0.png,wrinkles,99.98,wrinkles,99.95,wrinkles,99.99,True
7992234605_0.png,wrinkles,96.89,wrinkles,58.61,wrinkles,86.81,True
7992702210_0.png,wrinkles,84.87,wrinkles,48.45,wrinkles,61.08,True
7993722948_0.png,wrinkles,99.69,wrinkles,67.23,wrinkles,96.32,True
7994030903_1.png,acne,35.6,acne,43.04,acne,50.31,True
7994233530_0.png,clear_face,47.07,wrinkles,69.04,wrinkles,81.93,False
7994324008_0.png,wrinkles,99.13,wrinkles,80.17,wrinkles,99.12,True
7994367037_0.png,wrinkles,99.88,wrinkles,99.44,wrinkles,99.77,True
7994883499_0.png,wrinkles,98.59,wrinkles,99.87,wrinkles,99.89,True
7994883499_1.png,clear_face,70.89,clear_face,97.46,clear_face,43.25,True
7995938506_0.png,clear_face,48.01,wrinkles,66.23,wrinkles,85.78,False
7996286752_0.png,wrinkles,99.98,wrinkles,99.92,wrinkles,99.95,True
7996712012_0.png,wrinkles,99.95,wrinkles,99.96,wrinkles,99.5,True
7996952042_0.png,wrinkles,98.23,wrinkles,95.56,wrinkles,98.35,True
7997188343_0.png,wrinkles,99.99,wrinkles,99.62,wrinkles,99.27,True
7997425872_0.png,wrinkles,79.53,wrinkles,89.28,wrinkles,91.73,True
7997528172_0.png,wrinkles,99.96,wrinkles,99.6,wrinkles,99.21,True
7997583084_1.png,wrinkles,99.99,wrinkles,93.15,wrinkles,99.79,True
7997665966_0.png,wrinkles,99.45,wrinkles,98.13,wrinkles,96.41,True
7997680217_0.png,wrinkles,64.15,wrinkles,77.36,acne,50.79,False
7997766032_1.png,puffy_eyes,52.84,puffy_eyes,50.79,wrinkles,79.75,False
7997780133_0.png,wrinkles,99.95,wrinkles,99.99,wrinkles,99.92,True
7998364371_0.png,wrinkles,93.01,wrinkles,96.15,wrinkles,98.84,True
7998563897_1.png,wrinkles,96.1,wrinkles,45.6,wrinkles,62.71,True
7998667288_0.png,wrinkles,99.98,wrinkles,96.65,wrinkles,99.48,True
7998976156_0.png,wrinkles,98.62,wrinkles,98.21,wrinkles,96.95,True
7999017023_0.png,wrinkles,99.47,wrinkles,88.38,wrinkles,52.57,True
7999395833_0.png,wrinkles,41.17,wrinkles,46.31,wrinkles,37.54,True
8000058020_0.png,wrinkles,99.82,wrinkles,98.96,wrinkles,99.28,True
8000318462_0.png,wrinkles,99.82,wrinkles,92.43,wrinkles,97.32,True
8000323660_0.png,wrinkles,99.8,wrinkles,87.62,wrinkles,93.44,True
8001259873_0.png,wrinkles,99.51,wrinkles,99.17,wrinkles,97.32,True
8001284598_0.png,clear_face,41.73,acne,86.55,acne,95.3,False
8001284598_1.png,clear_face,98.73,acne,85.26,clear_face,73.96,False
8001305922_0.png,wrinkles,99.98,wrinkles,99.85,wrinkles,98.93,True
8001368251_0.png,wrinkles,97.78,wrinkles,86.5,wrinkles,98.95,True
8001620146_1.png,wrinkles,94.34,clear_face,47.24,wrinkles,62.45,False
8001620146_2.png,wrinkles,83.26,wrinkles,86.58,clear_face,48.91,False
8001640518_0.png,wrinkles,99.71,wrinkles,99.28,wrinkles,99.41,True
8002167282_0.png,wrinkles,77.1,wrinkles,82.77,wrinkles,81.82,True
8002181134_0.png,wrinkles,99.51,wrinkles,93.47,wrinkles,95.78,True
8003950375_1.png,wrinkles,99.99,wrinkles,100.0,wrinkles,99.98,True
8004886396_0.png,wrinkles,99.99,wrinkles,99.58,wrinkles,99.89,True
8005073181_0.png,wrinkles,99.86,wrinkles,99.08,wrinkles,99.82,True
8005658081_1.png,wrinkles,49.79,acne,74.41,darkspots,49.08,False
8005677904_0.png,wrinkles,41.53,puffy_eyes,52.97,wrinkles,48.69,False
8006484637_0.png,wrinkles,87.88,acne,74.71,acne,55.63,False
8006960828_0.png,puffy_eyes,70.16,puffy_eyes,65.9,wrinkles,50.43,False
8006993234_0.png,wrinkles,98.77,wrinkles,95.96,wrinkles,96.9,True
8007150834_0.png,wrinkles,99.95,wrinkles,99.79,wrinkles,99.79,True
8007515254_0.png,darkspots,45.97,darkspots,90.54,darkspots,68.8,True
8008046919_0.png,wrinkles,68.92,wrinkles,90.46,wrinkles,89.77,True
8008240133_0.png,wrinkles,99.83,wrinkles,91.07,wrinkles,99.68,True
8008337362_0.png,wrinkles,95.15,wrinkles,99.0,wrinkles,99.78,True
8008845598_1.png,wrinkles,99.33,wrinkles,99.47,wrinkles,98.7,True
8009222179_2.png,wrinkles,99.99,wrinkles,99.89,wrinkles,99.96,True
8009433535_0.png,wrinkles,99.53,wrinkles,99.5,wrinkles,98.93,True
8009461970_0.png,wrinkles,96.94,wrinkles,76.68,wrinkles,96.98,True
8009648812_0.png,wrinkles,99.97,wrinkles,99.07,wrinkles,99.57,True
8009650525_0.png,wrinkles,56.38,acne,81.65,acne,46.5,False
8009719880_0.png,wrinkles,99.98,wrinkles,99.58,wrinkles,99.92,True
8010346065_0.png,wrinkles,98.97,wrinkles,95.71,wrinkles,97.07,True
801061667_0.png,wrinkles,99.9,wrinkles,87.11,wrinkles,98.7,True
8010661229_1.png,wrinkles,99.99,wrinkles,99.65,wrinkles,99.85,True
8010978121_0.png,clear_face,93.49,puffy_eyes,44.04,clear_face,83.38,False
8010992719_0.png,wrinkles,99.1,wrinkles,95.23,acne,48.5,False
8011235178_0.png,wrinkles,99.04,wrinkles,82.79,wrinkles,97.55,True
8011414542_0.png,wrinkles,99.91,wrinkles,98.62,wrinkles,98.4,True
8011655194_0.png,wrinkles,99.99,wrinkles,94.81,wrinkles,99.78,True
80118835_0.png,wrinkles,95.4,wrinkles,89.62,wrinkles,99.49,True
8011931193_0.png,wrinkles,99.29,wrinkles,93.57,wrinkles,87.32,True
8012578148_0.png,wrinkles,91.81,wrinkles,99.47,wrinkles,86.91,True
8013111398_0.png,wrinkles,79.34,acne,73.43,wrinkles,57.09,False
80131911_0.png,wrinkles,68.57,acne,62.52,darkspots,52.21,False
8013276934_0.png,wrinkles,99.91,wrinkles,97.55,wrinkles,99.72,True
8013771332_0.png,wrinkles,89.29,wrinkles,98.76,wrinkles,94.81,True
8013782141_1.png,wrinkles,99.78,wrinkles,75.45,wrinkles,96.37,True
8013865330_0.png,wrinkles,99.8,wrinkles,99.52,wrinkles,99.91,True
8013987403_0.png,wrinkles,99.15,wrinkles,99.33,wrinkles,97.12,True
8014423207_1.png,wrinkles,99.87,wrinkles,93.61,wrinkles,98.34,True
8014672649_0.png,wrinkles,99.73,wrinkles,99.78,wrinkles,98.01,True
8014924279_1.png,wrinkles,83.56,clear_face,76.38,clear_face,48.47,False
8014959170_0.png,wrinkles,99.29,wrinkles,87.6,wrinkles,98.98,True
8014959170_2.png,wrinkles,99.92,wrinkles,94.9,wrinkles,98.26,True
8015204869_0.png,wrinkles,43.69,wrinkles,34.79,acne,67.21,False
8015204869_1.png,wrinkles,71.12,wrinkles,62.51,wrinkles,44.77,True
8015339057_0.png,wrinkles,99.79,wrinkles,99.95,wrinkles,99.74,True
8015469252_0.png,wrinkles,76.06,wrinkles,77.34,wrinkles,83.68,True
8015469252_1.png,wrinkles,99.61,wrinkles,99.02,wrinkles,92.58,True
8015755330_0.png,wrinkles,91.65,wrinkles,97.88,wrinkles,99.73,True
8015805647_0.png,wrinkles,99.88,wrinkles,99.75,wrinkles,87.67,True
8015805647_1.png,wrinkles,56.65,wrinkles,99.68,wrinkles,99.58,True
8015843644_1.png,wrinkles,99.78,wrinkles,72.25,wrinkles,96.93,True
8016255478_0.png,wrinkles,98.18,wrinkles,86.93,wrinkles,44.15,True
8016476604_0.png,wrinkles,97.08,wrinkles,97.91,wrinkles,74.69,True
8016496740_0.png,wrinkles,99.68,wrinkles,81.16,wrinkles,95.19,True
8016496740_1.png,wrinkles,97.19,wrinkles,91.85,wrinkles,97.33,True
8017021876_0.png,wrinkles,99.42,wrinkles,94.19,wrinkles,99.55,True
8017117324_0.png,wrinkles,98.52,wrinkles,97.34,wrinkles,99.63,True
8017128664_2.png,wrinkles,59.85,wrinkles,67.83,wrinkles,73.02,True
8017337781_0.png,acne,48.74,clear_face,54.52,acne,94.98,False
8017385824_0.png,wrinkles,82.73,clear_face,69.62,wrinkles,61.51,False
8017426796_7.png,puffy_eyes,66.32,wrinkles,59.67,wrinkles,53.01,False
8017461206_1.png,wrinkles,99.78,wrinkles,98.72,wrinkles,99.88,True
8017468200_0.png,puffy_eyes,37.07,wrinkles,69.44,wrinkles,53.14,False
8017604228_0.png,wrinkles,98.43,wrinkles,96.23,wrinkles,83.22,True
8017656187_0.png,wrinkles,99.28,wrinkles,95.46,wrinkles,96.03,True
8017730894_0.png,wrinkles,99.97,wrinkles,99.63,wrinkles,99.97,True
8017730894_2.png,wrinkles,67.42,wrinkles,97.42,wrinkles,96.13,True
8018033023_1.png,wrinkles,99.99,wrinkles,99.68,wrinkles,99.0,True
8018053026_2.png,wrinkles,72.17,clear_face,43.65,acne,49.86,False
8018257014_0.png,wrinkles,99.84,wrinkles,98.7,wrinkles,98.7,True
8018257014_1.png,clear_face,97.28,clear_face,98.05,clear_face,47.93,True
8019310074_0.png,wrinkles,97.34,wrinkles,92.35,wrinkles,98.42,True
8019707508_0.png,wrinkles,99.23,wrinkles,99.7,wrinkles,99.45,True
8020097858_1.png,wrinkles,99.98,wrinkles,99.66,wrinkles,99.95,True
8020716606_0.png,wrinkles,95.23,wrinkles,99.47,wrinkles,94.92,True
8020768393_0.png,wrinkles,99.91,wrinkles,98.41,wrinkles,99.83,True
8020946881_0.png,wrinkles,97.71,wrinkles,97.54,wrinkles,97.71,True
8020955325_1.png,wrinkles,98.77,wrinkles,95.35,wrinkles,99.2,True
8021176566_0.png,wrinkles,90.41,wrinkles,85.66,wrinkles,72.62,True
8021587765_0.png,acne,99.69,acne,99.95,acne,95.4,True
8022176107_0.png,acne,86.8,acne,93.07,acne,65.81,True
8022209144_0.png,wrinkles,99.94,wrinkles,96.57,wrinkles,99.45,True
8022371120_0.png,wrinkles,99.89,wrinkles,98.74,darkspots,44.89,False
8022422135_0.png,wrinkles,97.94,wrinkles,53.8,wrinkles,97.39,True
8022450350_0.png,wrinkles,88.36,wrinkles,88.77,acne,49.39,False
8022527081_1.png,wrinkles,99.89,wrinkles,99.04,wrinkles,98.03,True
8023110825_0.png,wrinkles,72.51,wrinkles,97.38,acne,56.28,False
8024035352_0.png,wrinkles,99.96,wrinkles,99.59,wrinkles,99.55,True
8024035352_1.png,wrinkles,99.96,wrinkles,99.99,wrinkles,99.91,True
8024069211_0.png,clear_face,96.26,clear_face,94.03,clear_face,77.0,True
8024324657_0.png,clear_face,97.33,clear_face,67.76,clear_face,78.44,True
8024446330_0.png,wrinkles,99.62,wrinkles,95.73,wrinkles,88.17,True
8024746641_0.png,wrinkles,99.97,wrinkles,99.52,wrinkles,99.98,True
8024746641_1.png,wrinkles,99.99,wrinkles,99.69,wrinkles,99.84,True
8024746641_3.png,wrinkles,97.99,wrinkles,64.37,wrinkles,97.53,True
8025440520_0.png,wrinkles,97.59,wrinkles,96.6,wrinkles,99.76,True
8025461640_1.png,wrinkles,99.26,wrinkles,99.63,wrinkles,94.65,True
8028161864_0.png,wrinkles,96.49,wrinkles,99.58,wrinkles,99.59,True
8028875204_1.png,wrinkles,99.25,wrinkles,94.55,wrinkles,86.3,True
8029086530_0.png,wrinkles,88.04,clear_face,76.66,wrinkles,46.4,False
8029566889_2.png,wrinkles,42.74,acne,39.58,darkspots,38.33,False
8029780349_1.png,clear_face,90.45,clear_face,48.0,clear_face,73.39,True
8029997227_0.png,clear_face,99.13,clear_face,85.12,clear_face,70.12,True
8030260151_0.png,wrinkles,94.12,wrinkles,98.26,wrinkles,93.39,True
8030629123_0.png,wrinkles,99.68,wrinkles,98.49,wrinkles,98.41,True
8030896998_0.png,wrinkles,99.35,wrinkles,97.0,wrinkles,93.73,True
8030987065_0.png,wrinkles,99.72,wrinkles,97.01,wrinkles,96.76,True
8031011887_0.png,wrinkles,100.0,wrinkles,99.93,wrinkles,99.72,True
